series_id,series_name,hit,imdb,series_image_url
186568,روح سگ ها,94,6.0,https://www.namava.ir/Content/Upload/Images/179f0958-38a6-4913-a64b-84840657ee02.jpg
200999,موسیقی متن فیلم ارباب حلقه‌ ها: بازگشت پادشاه,89,9,https://www.namava.ir/Content/Upload/Images/bc403157-8150-4f7c-b598-2aab367f784c.jpg
178392,داستان های جدای,93,8.6,https://www.namava.ir/Content/Upload/Images/e4ed08c2-9f10-405f-ab89-d6054992146a.jpg
163569,قضیه پم,56,7.1,https://www.namava.ir/Content/Upload/Images/26030e2f-a702-447d-8fe2-c400c36f7ec9.jpg
192309,کامن موتورسوار خورشید سیاه,79,7.5,https://www.namava.ir/Content/Upload/Images/4ba493e9-31bf-49f6-b0eb-72424c94fc6b.jpg
196442,امداد هوایی,85,6.3,https://www.namava.ir/Content/Upload/Images/6db06e5c-8957-4751-988e-504b255ae61e.jpg
196022,ماجراجویی های جاستین,75,6.8,https://www.namava.ir/Content/Upload/Images/0f9c32d6-4dbe-4179-b500-899d391d675d.jpg
200949,موسیقی متن فیلم خوب، بد، زشت,92,8.8,https://www.namava.ir/Content/Upload/Images/6da1f051-8fad-4a8c-aeb2-d3c7cc7d7567.jpg
166681,ماجراهای شهربازی ریلاکوما,86,8.6,https://www.namava.ir/Content/Upload/Images/dd87ed79-515d-44f4-a2ea-6596bf25a3ce.jpg
180920,پسران فوتسالی,91,6.5,https://www.namava.ir/Content/Upload/Images/149f97f9-ba13-4570-bb6e-b45a7b9821f0.jpg
180263,آکادمی خون آشام,88,6.2,https://www.namava.ir/Content/Upload/Images/a1c43c87-7e12-4f20-9002-20e563ee2435.jpg
174519,قاتل هیلساید: شیطان در لباس مبدل,92,7.0,https://www.namava.ir/Content/Upload/Images/809ca102-9206-40e8-92fe-53bc431330c6.jpg
199257,توپ های عجیب و غریب,93,6.3,https://www.namava.ir/Content/Upload/Images/1a373882-d5ad-47cd-a9e7-d90924f2ac5d.jpg
199728,ساخت و ساز,88,None,https://www.namava.ir/Content/Upload/Images/4ac2a2c0-28ee-4e38-b270-3d1b9ab132c3.jpg
200725,موسیقی متن فیلم جوکر,84,8.4,https://www.namava.ir/Content/Upload/Images/c1f5035d-2458-4532-ad1b-829a95ec9028.jpg
172758,فوق طبیعی,94,8.9,https://www.namava.ir/Content/Upload/Images/43b4adcc-1d93-4329-becc-816fc624c5c1.jpg
200853,موسیقی متن فیلم میان ستاره ای,94,8.6,https://www.namava.ir/Content/Upload/Images/5d1a9176-4910-4ba4-b7c3-882f16d185b9.jpg
198665,اونی: ماجرای خدای طوفان,80,8.2,https://www.namava.ir/Content/Upload/Images/70758fde-1e79-4fe7-b72b-c89f58749905.jpg
191915,هری وایلد,90,7.2,https://www.namava.ir/Content/Upload/Images/f418de05-4d6a-455f-8ad7-0b88e6658f7a.jpg
180301,کافه حقوق,93,7.7,https://www.namava.ir/Content/Upload/Images/d3b04b89-483d-4f6f-a3c5-548c4b976d2e.jpg
177141,پلی لیست,0,7.8,https://www.namava.ir/Content/Upload/Images/b0f2e216-23ee-4dd3-953b-3e125ae36138.jpg
174102,هرکول,78,6.6,https://www.namava.ir/Content/Upload/Images/7aaa79fe-653d-4d2e-88eb-e9e7f1d014b6.jpg
156669,قضاوت,91,8.3,https://www.namava.ir/Content/Upload/Images/f51757c7-821f-456e-ae0d-33bd6ac00b68.jpg
161197,پینگ پونگ,65,8.6,https://www.namava.ir/Content/Upload/Images/f3a39703-5912-49be-b805-af583caf76b7.jpg
201663,برون یابی ها,70,5.5,https://www.namava.ir/Content/Upload/Images/e4722e1f-cdcd-40ed-b8e9-fc4afc25b6e2.jpg
161921,ام عزیز,95,7.2,https://www.namava.ir/Content/Upload/Images/8abc5a0c-bd98-4fc7-8e16-38469b2d8066.jpg
186164,زیر درختان تاک,0,7.3,https://www.namava.ir/Content/Upload/Images/f78d470c-5c6a-4175-8c7f-e14f1d5955d0.jpg
177355,برقراری عدالت,0,4.9,https://www.namava.ir/Content/Upload/Images/e62ef76b-7630-49e9-86f7-40d8b473bc72.jpg
179863,عشق امروزی توکیو,92,7.6,https://www.namava.ir/Content/Upload/Images/f0dab04e-9518-4237-b186-3888077186dd.jpg
177574,سنگر,0,6.2,https://www.namava.ir/Content/Upload/Images/d21303dc-b6a4-423f-b08d-ac4be04f591f.jpg
163634,زشت ترین خانه آمریکا,77,7.5,https://www.namava.ir/Content/Upload/Images/e235a9e5-d77e-4d56-8793-e70d886cfa31.jpg
200819,ارواح مدرسه,94,7.6,https://www.namava.ir/Content/Upload/Images/691fada8-1f25-49e5-88c9-bbb784073979.jpg
201544,شوالیه های گاتهام,89,4.9,https://www.namava.ir/Content/Upload/Images/a7799954-2b81-477f-9b70-32a8de85995f.jpg
201106,جاسوسی در میان دوستان,83,7.3,https://www.namava.ir/Content/Upload/Images/526c5184-3625-4b63-abb0-c16f1b2e6157.jpg
34857,تو,89,7.6,https://www.namava.ir/Content/Upload/Images/5c79f2b7-6556-4f08-aacc-1e4b9f427e15.jpg
174505,گلیچ,78,6.2,https://www.namava.ir/Content/Upload/Images/1d4a727d-a756-44b1-8388-025f9c8d86e0.jpg
200461,لا بریا,93,5.8,https://www.namava.ir/Content/Upload/Images/186e9ce6-7d3f-4aa5-b83a-d736c3b1cd54.jpg
124007,آرام باش اسکوبی دو,88,6.6,https://www.namava.ir/Content/Upload/Images/53605798-7765-473c-b2a9-46696155a2a7.jpg
200603,نولی,79,7.6,https://www.namava.ir/Content/Upload/Images/f2ed3862-1dc0-4c83-8b2a-56e2b935e71f.jpg
199905,دیزی جونز و شش نفر,72,8.1,https://www.namava.ir/Content/Upload/Images/64d6d679-d1e3-4957-a24d-a677d0166b0e.jpg
199834,برف سیاه,85,6.2,https://www.namava.ir/Content/Upload/Images/9187e2aa-3695-4c7e-b568-d12824508f7a.jpg
196550,بازی جفت یابی,86,8.6,https://www.namava.ir/Content/Upload/Images/17c690e8-36ec-4565-86a2-c78fd45693eb.jpg
199211,مشاور,80,6.6,https://www.namava.ir/Content/Upload/Images/ce84d3cb-c6e1-42c1-8ef0-d032f8114a41.jpg
194316,شوالیه های زودیاک: روح طلایی,85,7.6,https://www.namava.ir/Content/Upload/Images/3eb3a5c7-5ef9-4036-9e34-10b681d4fb66.jpg
199521,دختر و فضانورد,74,4.7,https://www.namava.ir/Content/Upload/Images/448a4b17-dba6-4c1a-93b0-069b83d1ad45.jpg
128663,تماشا کردن,82,6.7,https://www.namava.ir/Content/Upload/Images/ffafa361-9830-4ec9-a67d-ee44cabc1a5a.jpg
194846,رمز رئیسم رو بزن,90,7.4,https://www.namava.ir/Content/Upload/Images/ffde741f-fd8a-4ad6-99c8-75d7fe9ea33f.jpg
198577,دزدان دریایی,74,None,https://www.namava.ir/Content/Upload/Images/36df1087-535e-4774-8e3d-098c2d7b50fb.jpg
171700,تنها: یخ زده,87,7.7,https://www.namava.ir/Content/Upload/Images/c3f4dbdc-fdfc-40b9-89b5-caca5bc77c13.jpg
198453,همستر و گرتل,84,6.8,https://www.namava.ir/Content/Upload/Images/4656fba1-405d-4ab9-b5f3-dd17cdd50e31.jpg
197646,باتراسنایک ها و گامبل ها,70,5.3,https://www.namava.ir/Content/Upload/Images/ba146b81-b075-467a-bb53-71b22eb32616.jpg
197707,امدادگران,92,8.0,https://www.namava.ir/Content/Upload/Images/e4f9d90d-1d3e-4de2-960a-3423aa5df03c.jpg
195594,شیمر و شاین,86,5.2,https://www.namava.ir/Content/Upload/Images/1a532532-e0fd-472e-acef-b077d7727c56.jpg
197398,جانی تست,90,6.3,https://www.namava.ir/Content/Upload/Images/202df6bf-95ca-423a-8235-0532bd750e69.jpg
93468,اسپریت آزادانه می تازد: آکادمی سوارکاری,91,6,https://www.namava.ir/Content/Upload/Images/8467f7f2-5a52-4f53-9579-02b931f2e270.jpg
195894,دسته گرگ ها,91,5.9,https://www.namava.ir/Content/Upload/Images/7395d431-97d3-4005-8175-2e341576b813.jpg
197008,انتقام از دیگران,94,7.7,https://www.namava.ir/Content/Upload/Images/e71e4b49-4d91-485a-b8d9-ade21b3f6ecc.jpg
156614,تبدیل شوندگان: بات بات ها,85,7.2,https://www.namava.ir/Content/Upload/Images/7bc2bfa7-d778-4cd2-acdd-f1ba774dd10a.jpg
186706,جهان ما,88,7.6,https://www.namava.ir/Content/Upload/Images/4868ef5c-7aad-4677-bb35-0454e322d7b4.jpg
192379,فریب خورده,85,7.0,https://www.namava.ir/Content/Upload/Images/24718d1b-0b1d-404b-97f6-21edf4943c91.jpg
193729,اتصال,84,6.5,https://www.namava.ir/Content/Upload/Images/894322d4-c874-4247-b914-6bb0f27591ab.jpg
192125,راهنمای طالع بینی برای قلب های شکسته,86,7.1,https://www.namava.ir/Content/Upload/Images/298abec9-d5d9-4e67-97a6-4cbcfcccbbab.jpg
195022,پوکر فیس,91,7.8,https://www.namava.ir/Content/Upload/Images/3acda824-71b2-41f9-b773-ef70adf9fde9.jpg
195445,دکتر مرگ,83,7.6,https://www.namava.ir/Content/Upload/Images/18f23235-8c39-4d0f-9e40-e672c8ee2414.jpg
187638,مزه مزه,73,6.6,https://www.namava.ir/Content/Upload/Images/5e60d90f-429c-41ef-a979-9edfa852b02c.jpg
195377,لاکوود و شرکا,92,7.4,https://www.namava.ir/Content/Upload/Images/e96187ba-8a91-46cf-8b55-3fcb2571cfd1.jpg
195315,آکتور,91,None,https://www.namava.ir/Content/Upload/Images/9f62f552-5dbc-459c-bf66-74d2c1f6fc2f.jpg
175542,برن: قلب سنگی,0,7.9,https://www.namava.ir/Content/Upload/Images/ebf3343b-bf7e-4ff3-b476-d5f82677be9f.jpg
194281,یوریکا,85,6.8,https://www.namava.ir/Content/Upload/Images/12862b30-9dc3-459d-a803-34144e18f977.jpg
133661,مترجم,84,None,https://www.namava.ir/Content/Upload/Images/686bf38b-0559-4925-8934-5ed19011ecd5.jpg
181721,تشویق آخر,90,7.6,https://www.namava.ir/Content/Upload/Images/0fe2297c-f971-421a-b913-ed004451f010.jpg
193327,سرگیجه,83,None,https://www.namava.ir/Content/Upload/Images/c2693400-e109-45cd-989a-3d3205769d49.jpg
177667,آخرین بازمانده از ما,95,8.6,https://www.namava.ir/Content/Upload/Images/e099e619-7246-4a0e-af71-252268b5d2fc.jpg
193525,سونیک پرایم,92,7.3,https://www.namava.ir/Content/Upload/Images/cc54053d-75ed-426d-8734-ec355fe8c852.jpg
180898,نتیجه نهایی,0,7.1,https://www.namava.ir/Content/Upload/Images/217a7342-ab65-4f83-b703-6c115a4f5ef8.jpg
193395,دیپا و انوپ,82,8,https://www.namava.ir/Content/Upload/Images/ce74dc07-4607-42c5-9cfd-b7a4b246ca11.jpg
192753,زنی از دنیای مردگان,85,6.6,https://www.namava.ir/Content/Upload/Images/006cc4b3-0fa0-4edb-b6d6-c6958b10a390.jpg
193274,تولسا کینگ,95,7.9,https://www.namava.ir/Content/Upload/Images/a4f1f32b-452b-41ae-b345-3b9d508deaed.jpg
193215,استلا و سم,88,8.5,https://www.namava.ir/Content/Upload/Images/26a1df29-620a-4a6f-bf8f-c9eb642d46c7.jpg
192228,جادوگران می فر,89,6.2,https://www.namava.ir/Content/Upload/Images/6232c914-2fab-4987-9b61-f9008f630551.jpg
188940,خاطرات رهایی من,89,8.3,https://www.namava.ir/Content/Upload/Images/68007aba-89f5-422d-bddc-52655aa12c76.jpg
185813,شورسی,69,8.5,https://www.namava.ir/Content/Upload/Images/c67e8deb-0060-41b2-a0e4-eceb830f2547.jpg
179518,حکم,89,6.5,https://www.namava.ir/Content/Upload/Images/d678e093-804b-4573-a722-878ee643e0e7.jpg
151579,ویچر: منشا خون,86,4.5,https://www.namava.ir/Content/Upload/Images/a2b93efa-c079-49ec-8f1d-aa6463d0e4a0.jpg
192180,کلایدسکوپ,93,6.7,https://www.namava.ir/Content/Upload/Images/54ce44a2-ed52-4ed4-8aad-fad1a051debc.jpg
189329,تازه سرباز,88,7.5,https://www.namava.ir/Content/Upload/Images/5df1aaf4-955a-41ff-ac43-bfbec7b246aa.jpg
188922,خویشاوند,87,7.4,https://www.namava.ir/Content/Upload/Images/1e18e83e-54cf-43e8-b0c9-00a1272a9950.jpg
191272,دختر امتیاز بالا,88,8.0,https://www.namava.ir/Content/Upload/Images/a6dba5a1-5603-4676-826d-3b14ed3d94e7.jpg
191498,پسر دختر سگ گربه موش پنیر,92,6.2,https://www.namava.ir/Content/Upload/Images/10d428e5-aedc-48f5-bc18-62c7ac521308.jpg
178172,۲۸ روز تسخیر شده,80,3.3,https://www.namava.ir/Content/Upload/Images/e3cd01bd-59f0-4d3f-9bb9-fb1207eabb45.jpg
189817,بوم و بانو,77,None,https://www.namava.ir/Content/Upload/Images/0c38289e-4b66-438a-954e-82849aed14fd.jpg
190777,ویشن پوف,66,4.9,https://www.namava.ir/Content/Upload/Images/cfc0d1b5-0fa3-4509-88f1-713504c483ca.jpg
191159,کاج و پونی,80,8.2,https://www.namava.ir/Content/Upload/Images/c9644620-f2a4-4111-9dd4-f36cf076b46c.jpg
166186,ساخته شده در آبیس,91,8.4,https://www.namava.ir/Content/Upload/Images/1b6d8e63-5e92-47d0-a62a-07d09199ad0d.jpg
177598,پرستار قاتل: آیا کار او بوده؟,90,7.0,https://www.namava.ir/Content/Upload/Images/99c6faac-40c3-4266-9f1d-a33e0770a09a.jpg
156437,بیست و پنج بیست و یک,93,8.7,https://www.namava.ir/Content/Upload/Images/a72c4c32-7067-40b2-b63d-6de918b917d7.jpg
190646,گارسیا!,78,6,https://www.namava.ir/Content/Upload/Images/6e5c1372-b735-4a91-b32e-2aadbb5b7878.jpg
189590,۱۹۲۳,93,8.3,https://www.namava.ir/Content/Upload/Images/4113a0e2-0431-4937-b452-d6380fcde576.jpg
173476,شجاعان,83,4.9,https://www.namava.ir/Content/Upload/Images/8f6deaf8-5a17-4219-80b4-a8290eb10585.jpg
179668,برج,90,6.6,https://www.namava.ir/Content/Upload/Images/3908abcb-0ec7-4535-acb8-32fe54e37c13.jpg
189707,مرد زندانی,83,6.6,https://www.namava.ir/Content/Upload/Images/492be302-dd7e-4c82-8c55-0c22ccbb8ab5.jpg
163212,زندگی پس از زندگی,88,7.3,https://www.namava.ir/Content/Upload/Images/bb435558-2cc5-4fc4-a0f2-4e55c1e37508.jpg
189852,سفر سبز,86,None,https://www.namava.ir/Content/Upload/Images/6557f7f9-b324-4a0d-9937-90999c98d798.jpg
189830,معصومیت از دست رفته,80,None,https://www.namava.ir/Content/Upload/Images/344355b3-18dc-4d19-a339-e2b7823e818e.jpg
189597,خون بها,80,7.1,https://www.namava.ir/Content/Upload/Images/c717e68e-d328-4140-b490-6e00ad9bd79e.jpg
162899,سرآشپز آهنین: برزیل,91,8.6,https://www.namava.ir/Content/Upload/Images/941ddc13-57c1-4146-86a3-e45cb99acc79.jpg
167200,پشتک!,95,7.3,https://www.namava.ir/Content/Upload/Images/8cf11b4f-227d-49cc-9ba8-6a0d0d5595eb.jpg
166635,آنا,89,7.6,https://www.namava.ir/Content/Upload/Images/e1a09a8b-3956-49a9-aa8a-9b2ae8dbb82c.jpg
189724,گنجینه ملی: لبه تاریخ,94,4.6,https://www.namava.ir/Content/Upload/Images/4a363b6c-7a01-400c-b74d-fa12f8049cc2.jpg
189499,سینگام کوچولو,77,3.8,https://www.namava.ir/Content/Upload/Images/745dbd4a-a5fb-42d5-9855-788a1e359af4.jpg
159006,زندگی دوباره من,93,7.9,https://www.namava.ir/Content/Upload/Images/420ae28a-d4cc-4678-881b-761388a25014.jpg
169682,سفر به دنیای خوراکی ها با رت و لینک,0,7.5,https://www.namava.ir/Content/Upload/Images/967bed49-9f7e-491b-9dd5-9888627e0bf3.jpg
189075,گروه گوزن ها,87,6.1,https://www.namava.ir/Content/Upload/Images/070c8715-585e-4a10-b1db-7d11847598cb.jpg
189421,مدرسه پر دردسر,93,5.1,https://www.namava.ir/Content/Upload/Images/10fd0dbc-2e02-4839-9a6a-e212008ee396.jpg
189024,فضایی ها,87,6.2,https://www.namava.ir/Content/Upload/Images/0fa50ef9-c87b-4eab-9d5d-60222bacc481.jpg
189344,کیدت ها,83,7.2,https://www.namava.ir/Content/Upload/Images/5279d368-4259-46e1-9631-0313353c38d1.jpg
188959,چوتا بیم,68,4.4,https://www.namava.ir/Content/Upload/Images/ae1d3da6-2cba-4058-9b32-8540b1ec0677.jpg
180874,مردانی که جام جهانی را فروختند,78,7.4,https://www.namava.ir/Content/Upload/Images/1fcf5f73-1155-4ae2-a8db-394512e5097c.jpg
188821,بیم کوچولوی کونگ فو کار,87,5.4,https://www.namava.ir/Content/Upload/Images/38fe19e7-371e-4cac-8e27-423def2a11dd.jpg
175685,ماجراجویی های حماسی برتی گرگوری,88,8.5,https://www.namava.ir/Content/Upload/Images/0e77d602-5937-45d0-897d-d28607944314.jpg
160611,دفتر نقاشی,90,7.8,https://www.namava.ir/Content/Upload/Images/01587380-9c51-4818-babe-ae0a2eb904de.jpg
180984,مایک قدرتمند,91,7.7,https://www.namava.ir/Content/Upload/Images/d49fd054-8208-44cd-8b63-428a766112e1.jpg
142928,خانواده آخر هفته,80,6.4,https://www.namava.ir/Content/Upload/Images/4a09c087-20cf-4cb1-9351-8dafcb90e82e.jpg
165395,گوردون رمزی: کشف نشده,90,7.7,https://www.namava.ir/Content/Upload/Images/e304ceaf-0cdd-4356-a646-c00e75d9d48a.jpg
174498,گم شده در کوهستان کانلان,90,7.7,https://www.namava.ir/Content/Upload/Images/9a877a20-5f1a-4e52-82de-e66a60f337d4.jpg
174094,تمرین,79,8.5,https://www.namava.ir/Content/Upload/Images/6497673f-8201-4c33-bc45-c97f96a0d4f0.jpg
187540,دنیل افسون شده,94,7,https://www.namava.ir/Content/Upload/Images/3ed47547-d454-4e12-97fd-57ef98ed8735.jpg
187921,گروه دستکش سبز,80,6.5,https://www.namava.ir/Content/Upload/Images/e28c2086-f38f-47d9-822e-2eabfc8fde82.jpg
181254,قطع کنندگان مدار,88,5.5,https://www.namava.ir/Content/Upload/Images/0db473f1-4c54-4a89-b7ab-725c81226f07.jpg
174058,پونگ، روانپزشک چوسان,93,7.8,https://www.namava.ir/Content/Upload/Images/12159267-7049-4f77-9429-a395d362f3c3.jpg
187081,جرج و تمی,70,7.4,https://www.namava.ir/Content/Upload/Images/9d564eb3-20b2-49a8-b85a-53783d53ca7d.jpg
163783,وکالت خانوادگی,86,7.1,https://www.namava.ir/Content/Upload/Images/352d0dda-160d-4d64-8070-b0ccf4bc6f4c.jpg
186625,ویلو,90,5.3,https://www.namava.ir/Content/Upload/Images/147f7054-2f85-4de1-977b-636a0b2f0b70.jpg
173846,داستان نوامبر,79,7.7,https://www.namava.ir/Content/Upload/Images/9a9a4e9b-9c45-4231-997e-1b470b79eebf.jpg
187507,دنیای چیبی,92,6.3,https://www.namava.ir/Content/Upload/Images/f5e08f6e-4ce1-4392-8461-ec48d2ae7ec1.jpg
187056,آنتن (ویژه ناشنوایان),86,None,https://www.namava.ir/Content/Upload/Images/0242bae4-6117-4f6d-a3e9-0eff3cb4bbab.jpg
161537,بال پرنده: داستان دختران گلف باز,92,7.3,https://www.namava.ir/Content/Upload/Images/1ab867de-7298-4221-a1bc-18714b4a0495.jpg
186284,اس ای اس قهرمانان یاغی,87,8.2,https://www.namava.ir/Content/Upload/Images/d0188e0d-a14b-4556-bedc-a0bf35635e06.jpg
162901,بچه های حیات وحش,93,7.7,https://www.namava.ir/Content/Upload/Images/c024a26f-0460-499f-ae53-e4d717b69efa.jpg
186323,کور,92,8.2,https://www.namava.ir/Content/Upload/Images/589a3ded-773c-4985-8801-d80dadd655a8.jpg
186433,جت سواران,86,7.8,https://www.namava.ir/Content/Upload/Images/300a2c00-65dc-413b-a3e1-530eacaf022d.jpg
172645,تروما,88,5.8,https://www.namava.ir/Content/Upload/Images/7d711f3b-1c0c-4ca1-bd1e-45a39075240b.jpg
179531,گوردون رمزی: کشف نشده: مرحله پایانی,93,5.8,https://www.namava.ir/Content/Upload/Images/d5a52b4c-edc5-4637-b7d2-69cf7b317176.jpg
180726,کارآگاه سایه,83,7.9,https://www.namava.ir/Content/Upload/Images/cb5c4b1e-c850-42bb-817c-d2792f02c872.jpg
156670,دروغگو,76,6.4,https://www.namava.ir/Content/Upload/Images/de66be5a-5c68-4a5c-8e80-ce1f42cc808a.jpg
163720,پل پوگبا,83,1.1,https://www.namava.ir/Content/Upload/Images/e2195ec5-e6b9-4c63-bcea-55bdea7ccb60.jpg
162652,بازی جاسوس,80,3.3,https://www.namava.ir/Content/Upload/Images/edeff409-365b-4ebe-af39-3d8f28392d79.jpg
185533,ونزدی,96,8,https://www.namava.ir/Content/Upload/Images/dc9892c8-41da-4e29-afa0-4bda3a204ad5.jpg
185762,اکو ۳,86,7.3,https://www.namava.ir/Content/Upload/Images/7ac38d77-ad98-4197-bfcb-ac4b2c00c2b9.jpg
149492,۱۸۹۹,88,9.1,https://www.namava.ir/Content/Upload/Images/7b6cf7ab-3c33-43d4-a390-8c37754b9fb8.jpg
179075,کارکشته,83,7.3,https://www.namava.ir/Content/Upload/Images/b1171c39-a003-4643-b706-5b0da7f0b621.jpg
185662,خرگوشکولا,93,7.2,https://www.namava.ir/Content/Upload/Images/0ebe98a7-53b4-4710-bd84-7ce83d2d4bf1.jpg
182172,بابا نوئل ها,89,6.3,https://www.namava.ir/Content/Upload/Images/8ad57cc1-9eed-4472-b471-0fe8f06ee52e.jpg
182941,توتی: یک کاپیتان,89,6.7,https://www.namava.ir/Content/Upload/Images/7c624191-7ac5-4485-a91b-d9f31ef6ec8e.jpg
182173,نامحدود,93,8.2,https://www.namava.ir/Content/Upload/Images/4e650ee5-b41b-4d3d-b6e7-ef9f158179e1.jpg
183296,تولد دوباره در خانواده پولدار,96,8.5,https://www.namava.ir/Content/Upload/Images/409932f7-9b4b-49ad-bdf0-c4e13457bf7c.jpg
182761,پیپ و پوزی,81,8.5,https://www.namava.ir/Content/Upload/Images/4e07dfe4-0368-4f9c-8b41-d8d66291e98f.jpg
161869,شوالیه های کاستل کوروو,95,5.4,https://www.namava.ir/Content/Upload/Images/07f4c144-fef7-4f39-8cfb-feec7afe03de.jpg
183089,معرکه,52,None,https://www.namava.ir/Content/Upload/Images/cd1a59d6-2c8c-4502-a542-d9bb1cad96ef.jpg
154223,آلپ ارسلان: سلجوقیان بزرگ,93,7.7,https://www.namava.ir/Content/Upload/Images/112686c0-a0e0-4f6d-b8fe-16e7e90adcc2.jpg
182030,اینجا چقدر در همه,85,6.6,https://www.namava.ir/Content/Upload/Images/e4f9a82f-8668-4318-9e14-c7a8a64c78c6.jpg
182117,دردسرهای فلایشمن,80,7.6,https://www.namava.ir/Content/Upload/Images/422796e2-230b-48a7-8ad4-650315c8523c.jpg
182828,ستاره های طلایی: داستان جام جهانی فوتبال,89,7.0,https://www.namava.ir/Content/Upload/Images/4c862e37-81f4-41b6-a764-7eb6677dc6a3.jpg
167305,عشق فراموش نشدنی,95,8.0,https://www.namava.ir/Content/Upload/Images/722b8374-7d79-461b-ac47-b92f0a23049f.jpg
182632,هیولاها بهترین دوستاتونن,79,8.6,https://www.namava.ir/Content/Upload/Images/89202682-bb6a-437d-bdbb-da0cf8f8d6bb.jpg
173897,کوتارو تنها زندگی می کنه,95,8.4,https://www.namava.ir/Content/Upload/Images/14eac92e-945a-4bc9-a0f5-fa1b461fb1ab.jpg
181834,دوستان چهل تکه,83,7.2,https://www.namava.ir/Content/Upload/Images/ac427ae1-a8b1-4a29-bbaa-d46cd6437a5c.jpg
182340,موش موش و شهر قارچ ها,85,8.2,https://www.namava.ir/Content/Upload/Images/852de6b8-ec59-4515-8128-f05323a2b853.jpg
181132,افشای فیفا,84,7.5,https://www.namava.ir/Content/Upload/Images/e832627b-ef96-40a3-a74a-f2d65793107c.jpg
168717,انگلیسی,89,8.1,https://www.namava.ir/Content/Upload/Images/4bcb95bd-736a-489e-bd45-e492c0fa618a.jpg
180742,زوتوپیا+,93,6.8,https://www.namava.ir/Content/Upload/Images/3bc4a1d0-3ee0-4d2e-b318-72310f5ce77c.jpg
181460,قاشق طلایی,93,7.7,https://www.namava.ir/Content/Upload/Images/94fe2a65-8e5d-47cd-addc-8f5d491faf78.jpg
181252,آنکه بر جهان حکم می راند,92,8.4,https://www.namava.ir/Content/Upload/Images/68f6bcfe-80b6-48d5-8943-db40bc82eb46.jpg
126685,خانه ای برای سگ ها,96,7.3,https://www.namava.ir/Content/Upload/Images/8403dd02-f5ba-428f-bc8d-9d3125054dc1.jpg
172057,لیکوریس ریکویل,95,7.7,https://www.namava.ir/Content/Upload/Images/0fa0d35b-3681-4c44-adcd-2605c5f33fd9.jpg
179448,شنا با کوسه ها,77,6.3,https://www.namava.ir/Content/Upload/Images/fbc3d256-24c2-4556-958f-07295205fff1.jpg
179149,قهرمانان تام سخنگو,89,6.2,https://www.namava.ir/Content/Upload/Images/9130de79-ca78-46a5-9c3b-1b8169f581e1.jpg
177215,فرعی,92,8.4,https://www.namava.ir/Content/Upload/Images/e573ee38-b589-4c95-a5a1-15a6feb5ebf3.jpg
164836,حجره عجایب,77,8.8,https://www.namava.ir/Content/Upload/Images/fdaeff8e-b398-453c-a34d-a79c18c7a30a.jpg
162219,گائوکو دختر دایناسوری,77,7.3,https://www.namava.ir/Content/Upload/Images/2e20efbe-b4b0-4673-b999-dd246fda001e.jpg
168545,عروس جادوگر باستانی,96,7.7,https://www.namava.ir/Content/Upload/Images/45742a2f-26b2-47f5-a89c-be7d276f4dd3.jpg
177674,هیولای عشق,74,6.6,https://www.namava.ir/Content/Upload/Images/17959ff6-0532-4976-8be4-946e89293549.jpg
177463,گاوس الکترونیک,88,9.0,https://www.namava.ir/Content/Upload/Images/f0a3e236-f066-4122-bb55-e7d0e08bb98d.jpg
176937,شانتارام,88,7.5,https://www.namava.ir/Content/Upload/Images/61be7d23-7528-4321-8ddc-0d91159b9196.jpg
176880,پروانه های سیاه,84,7.6,https://www.namava.ir/Content/Upload/Images/a2e3ec5e-80bd-4ee9-b4b6-19e15b3fb539.jpg
168024,کلیفورد سگ بزرگ قرمز,81,5.2,https://www.namava.ir/Content/Upload/Images/d0cb81e1-3383-474a-a1f1-14c8b41d51a3.jpg
176952,شهر درخت بزرگ,86,8.2,https://www.namava.ir/Content/Upload/Images/d407a703-e295-48c7-a0e3-66e2723ee7c3.jpg
175295,مرد اره ای,92,9.1,https://www.namava.ir/Content/Upload/Images/ec65ab33-11e5-41bf-b628-7cb818723d12.jpg
176414,وردست,81,3.9,https://www.namava.ir/Content/Upload/Images/60b73212-d1f0-43f9-9979-17be437666ff.jpg
166096,سوپرنچرال: مجموعه انیمیشن,89,7.3,https://www.namava.ir/Content/Upload/Images/f8cd7caa-fd4f-4929-975b-d1d996b3679f.jpg
175915,چتر ملکه,94,9.3,https://www.namava.ir/Content/Upload/Images/b3439f76-deb9-4409-92e8-26734ff59fd9.jpg
176092,قارچ ها,81,6.6,https://www.namava.ir/Content/Upload/Images/6e939f90-1ac2-46ed-90ca-256f0eaaf12b.jpg
175645,ناظر,86,7.0,https://www.namava.ir/Content/Upload/Images/bc14dd46-3d9f-460d-8cb1-bb5b2eb9c963.jpg
171999,ذره کوانتوم,94,5.0,https://www.namava.ir/Content/Upload/Images/823b38c2-e99f-44cf-aac9-91cc7eaa7ce0.jpg
175883,خانواده گرگ ها,78,None,https://www.namava.ir/Content/Upload/Images/1b5c3fd9-1839-4010-ace6-02218075903a.jpg
156645,قاچاق حشرات,62,7.5,https://www.namava.ir/Content/Upload/Images/95956314-60aa-4942-b03d-a56a34de5a96.jpg
175403,وینچسترها,90,6.4,https://www.namava.ir/Content/Upload/Images/946d762f-167d-4e9a-877f-54f4d6530084.jpg
